
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
   4.62500000000E-08; -92.315       
   4.63125000000E-08; -91.4789      
   4.63750000000E-08; -90.1719      
   4.64375000000E-08; -88.531       
   4.65000000000E-08; -86.6981      
   4.65625000000E-08; -84.7945      
   4.66250000000E-08; -82.9203      
   4.66875000000E-08; -81.2476      
   4.67500000000E-08; -79.8703      
   4.68125000000E-08; -78.7451      
   4.68750000000E-08; -77.8341      
   4.69375000000E-08; -77.1105      
   4.70000000000E-08; -76.5565      
   4.70625000000E-08; -76.1606      
   4.71250000000E-08; -75.9158      
   4.71875000000E-08; -75.819       
   4.72500000000E-08; -75.8696      
   4.73125000000E-08; -76.0695      
   4.73750000000E-08; -76.4225      
   4.74375000000E-08; -76.9342      
   4.75000000000E-08; -77.612       
   4.75625000000E-08; -78.4654      
   4.76250000000E-08; -79.5062      
   4.76875000000E-08; -80.7495      
   4.77500000000E-08; -82.2144      
   4.78125000000E-08; -83.9255      
   4.78750000000E-08; -85.9108      
   4.79375000000E-08; -88.1713      
   4.80000000000E-08; -90.6388      
   4.80625000000E-08; -93.2568      
   4.81250000000E-08; -95.9256      
   4.81875000000E-08; -98.4097      
   4.82500000000E-08; -100.259      
   4.83125000000E-08; -100.923      
   4.83750000000E-08; -100.208      
   4.84375000000E-08; -98.5069      
   4.85000000000E-08; -96.4727      
   4.85625000000E-08; -94.5492      
   4.86250000000E-08; -92.7744      
   4.86875000000E-08; -91.1387      
   4.87500000000E-08; -89.6554      
   4.88125000000E-08; -88.3489      
   4.88750000000E-08; -87.2419      
   4.89375000000E-08; -86.3503      
   4.90000000000E-08; -85.6847      
   4.90625000000E-08; -85.2545      
   4.91250000000E-08; -85.0707      
   4.91875000000E-08; -85.1472      
   4.92500000000E-08; -85.4942      
   4.93125000000E-08; -86.0861      
   4.93750000000E-08; -86.7818      
   4.94375000000E-08; -87.3508      
   4.95000000000E-08; -87.5964      
   4.95625000000E-08; -87.3907      
   4.96250000000E-08; -86.7029      
   4.96875000000E-08; -85.6051      
   4.97500000000E-08; -84.2336      
   4.98125000000E-08; -83.724       
   4.98750000000E-08; -82.9896      
   4.99375000000E-08; -82.1151      
   5.00000000000E-08; -81.2253      
