
  ZVR, 3.52

  stimulus-start        ; stimulus-stop       ; stimulus-unit       ; nof-points; parameter-type; impedance-ohm
  1.50000000000E+09     ; 4.00000000000E+09   ; Hz                  ; 801       ; S21           ; 50        

  conversion            ; time-domain         ; data-format         ; param-unit; smoothing     ; trace-math
  S                     ; domain=TIME gate=OFF; MAGNITUDE           ; dB        ; 1%            ; none

  time-domain           ; time-domain-start   ; time-domain-stop    ; td-unit   ; nof-points
  TIME                  ; 0.00000000000E+00   ; 5.00000000000E-08   ; s         ; 801 

  transformation-type   ; period              ; dielectric-epsilon  ; x-axis    
  CHIRP IMPULSE BANDPASS; 3.20000000000E-07s  ; none                ; time      

  sweep-mode-type       ; notlinear-meas-mode 
  FUNDAMENTAL           ; none                


  time              ;  S21          
   4.05625000000E-08; -77.0908      
   4.06250000000E-08; -76.783       
   4.06875000000E-08; -76.4068      
   4.07500000000E-08; -76.0036      
   4.08125000000E-08; -75.6108      
   4.08750000000E-08; -75.2571      
   4.09375000000E-08; -74.9624      
   4.10000000000E-08; -74.7393      
   4.10625000000E-08; -74.5953      
   4.11250000000E-08; -74.5351      
   4.11875000000E-08; -74.5614      
   4.12500000000E-08; -74.6763      
   4.13125000000E-08; -74.8811      
   4.13750000000E-08; -75.176       
   4.14375000000E-08; -75.5592      
   4.15000000000E-08; -76.0244      
   4.15625000000E-08; -76.5589      
   4.16250000000E-08; -77.1405      
   4.16875000000E-08; -77.7377      
   4.17500000000E-08; -78.3122      
   4.18125000000E-08; -78.825       
   4.18750000000E-08; -79.2433      
   4.19375000000E-08; -79.5469      
   4.20000000000E-08; -79.732       
   4.20625000000E-08; -79.8132      
   4.21250000000E-08; -79.8207      
   4.21875000000E-08; -79.7942      
   4.22500000000E-08; -79.7737      
   4.23125000000E-08; -79.79        
   4.23750000000E-08; -79.8581      
   4.24375000000E-08; -79.9752      
   4.25000000000E-08; -80.1232      
   4.25625000000E-08; -80.2732      
   4.26250000000E-08; -80.3913      
   4.26875000000E-08; -80.4453      
   4.27500000000E-08; -80.4109      
   4.28125000000E-08; -80.2761      
   4.28750000000E-08; -80.0439      
   4.29375000000E-08; -79.7313      
   4.30000000000E-08; -79.3662      
   4.30625000000E-08; -78.9818      
   4.31250000000E-08; -78.611       
   4.31875000000E-08; -78.2828      
   4.32500000000E-08; -78.0205      
   4.33125000000E-08; -77.8425      
